"State 
FIPS 
code","Group 
code",State,Population group,Civilian non-institutional population,Civilian labor force total,Civilian labor force percent,Employed total,Employed Percent of population,Unemployed total,Rate,Error range of rate(1),,
16,40,Idaho,"White, 16 to 19 years",84    ,38    ,44.7    ,30    ,35.9    ,7    ,19.6    ,15.5 – 23.7,,
16,41,Idaho,"White, 20 to 24 years",90    ,72    ,80.3    ,59    ,65.8    ,13    ,18.1    ,15.2 – 21,,
16,42,Idaho,"White, 25 to 34 years",200    ,163    ,81.6    ,150    ,75.0    ,13    ,8.1    ,6.5 – 9.7,,
16,43,Idaho,"White, 35 to 44 years",183    ,156    ,85.6    ,145    ,79.6    ,11    ,6.9    ,5.4 – 8.4,,
16,44,Idaho,"White, 45 to 54 years",184    ,149    ,80.7    ,140    ,76.1    ,9    ,5.8    ,4.4 – 7.2,,
16,45,Idaho,"White, 55 to 64 years",169    ,107    ,63.1    ,101    ,59.6    ,6    ,5.6    ,3.9 – 7.3,,
16,46,Idaho,"White, 65 years and over",185    ,30    ,15.9    ,28    ,15.4    ,1    ,3.5    ,1 – 6,,
16,63,Idaho,"Hispanic or Latino ethnicity, 25 to 34 years",24    ,18    ,78.4    ,16    ,69.6    ,2    ,11.2    ,7.4 – 15,,
16,64,Idaho,"Hispanic or Latino ethnicity, 35 to 44 years",21    ,17    ,81.8    ,15    ,72.6    ,2    ,11.3    ,7.4 – 15.2,,
16,65,Idaho,"Hispanic or Latino ethnicity, 45 to 54 years",12    ,10    ,87.2    ,10    ,85.9    ,( 3 ),1.5    ,( 2 ) – ( 2 ),,
17,01,Illinois,Total,"9,892    ","6,606    ",66.8    ,"5,945    ",60.1    ,661    ,10.0    ,9.5 – 10.5,,
17,02,Illinois,Men,"4,805    ","3,523    ",73.3    ,"3,131    ",65.2    ,392    ,11.1    ,10.4 – 11.8,,
17,03,Illinois,Women,"5,087    ","3,083    ",60.6    ,"2,814    ",55.3    ,269    ,8.7    ,8 – 9.4,,
17,04,Illinois,White,"7,961    ","5,384    ",67.6    ,"4,900    ",61.5    ,485    ,9.0    ,8.5 – 9.5,,
17,05,Illinois,"White, men","3,910    ","2,922    ",74.7    ,"2,631    ",67.3    ,290    ,9.9    ,9.2 – 10.6,,
17,06,Illinois,"White, women","4,051    ","2,463    ",60.8    ,"2,268    ",56.0    ,194    ,7.9    ,7.2 – 8.6,,
17,07,Illinois,Black or African American,"1,379    ",833    ,60.4    ,690    ,50.1    ,143    ,17.1    ,15.5 – 18.7,,
17,08,Illinois,"Black or African American, men",610    ,380    ,62.4    ,304    ,49.8    ,77    ,20.2    ,17.8 – 22.6,,
17,09,Illinois,"Black or African American, women",770    ,453    ,58.9    ,387    ,50.3    ,66    ,14.6    ,12.6 – 16.6,,
17,10,Illinois,Asian,417    ,294    ,70.6    ,273    ,65.4    ,21    ,7.2    ,5.3 – 9.1,,
17,11,Illinois,"Asian, men",212    ,166    ,78.6    ,149    ,70.6    ,17    ,10.2    ,7.3 – 13.1,,
17,12,Illinois,"Asian, women",205    ,128    ,62.2    ,123    ,60.1    ,4    ,3.4    ,1.3 – 5.5,,
17,13,Illinois,Hispanic or Latino ethnicity,"1,186    ",858    ,72.3    ,759    ,64.0    ,99    ,11.6    ,10.2 – 13,,
17,14,Illinois,"Hispanic or Latino ethnicity, men",624    ,526    ,84.3    ,469    ,75.2    ,57    ,10.8    ,9.1 – 12.5,,
17,15,Illinois,"Hispanic or Latino ethnicity, women",563    ,333    ,59.1    ,290    ,51.5    ,43    ,12.9    ,10.6 – 15.2,,
17,16,Illinois,"Married men, spouse present","2,520    ","1,992    ",79.1    ,"1,842    ",73.1    ,151    ,7.6    ,6.8 – 8.4,,
17,17,Illinois,"Married women, spouse present","2,453    ","1,557    ",63.5    ,"1,469    ",59.9    ,88    ,5.7    ,4.9 – 6.5,,
17,18,Illinois,Women who maintain families,618    ,421    ,68.1    ,371    ,60.1    ,49    ,11.7    ,9.7 – 13.7,,
17,19,Illinois,"Total, 16 to 19 years",750    ,278    ,37.1    ,206    ,27.5    ,72    ,25.8    ,22.8 – 28.8,,
17,20,Illinois,"Total, 20 to 24 years",934    ,668    ,71.4    ,559    ,59.8    ,109    ,16.3    ,14.5 – 18.1,,
17,21,Illinois,"Total, 25 to 34 years","1,702    ","1,403    ",82.4    ,"1,267    ",74.4    ,136    ,9.7    ,8.7 – 10.7,,
17,22,Illinois,"Total, 35 to 44 years","1,750    ","1,472    ",84.1    ,"1,336    ",76.3    ,136    ,9.3    ,8.3 – 10.3,,
17,23,Illinois,"Total, 45 to 54 years","1,969    ","1,638    ",83.2    ,"1,514    ",76.9    ,124    ,7.6    ,6.7 – 8.5,,
17,24,Illinois,"Total, 55 to 64 years","1,341    ",894    ,66.7    ,824    ,61.4    ,71    ,7.9    ,6.7 – 9.1,,
17,25,Illinois,"Total, 65 years and over","1,447    ",252    ,17.4    ,240    ,16.6    ,13    ,5.0    ,3.2 – 6.8,,
17,26,Illinois,"Men, 16 to 19 years",369    ,132    ,35.7    ,90    ,24.4    ,42    ,31.7    ,27.5 – 35.9,,
17,27,Illinois,"Men, 20 to 24 years",484    ,354    ,73.2    ,294    ,60.7    ,61    ,17.1    ,14.6 – 19.6,,
17,28,Illinois,"Men, 25 to 34 years",860    ,775    ,90.2    ,693    ,80.6    ,83    ,10.7    ,9.2 – 12.2,,
17,29,Illinois,"Men, 35 to 44 years",867    ,801    ,92.4    ,719    ,82.9    ,82    ,10.3    ,8.9 – 11.7,,
17,30,Illinois,"Men, 45 to 54 years",978    ,869    ,88.8    ,791    ,80.9    ,78    ,8.9    ,7.6 – 10.2,,
17,31,Illinois,"Men, 55 to 64 years",642    ,460    ,71.6    ,418    ,65.1    ,42    ,9.1    ,7.3 – 10.9,,
17,32,Illinois,"Men, 65 years and over",606    ,132    ,21.9    ,128    ,21.1    ,5    ,3.5    ,1.3 – 5.7,,
17,33,Illinois,"Women, 16 to 19 years",381    ,146    ,38.4    ,116    ,30.6    ,30    ,20.4    ,16.4 – 24.4,,
17,34,Illinois,"Women, 20 to 24 years",450    ,313    ,69.5    ,265    ,58.9    ,48    ,15.3    ,12.7 – 17.9,,
17,35,Illinois,"Women, 25 to 34 years",842    ,627    ,74.5    ,574    ,68.2    ,54    ,8.6    ,7.1 – 10.1,,
17,36,Illinois,"Women, 35 to 44 years",884    ,671    ,76.0    ,617    ,69.8    ,54    ,8.1    ,6.7 – 9.5,,
17,37,Illinois,"Women, 45 to 54 years",991    ,770    ,77.7    ,723    ,73.0    ,46    ,6.0    ,4.9 – 7.1,,
17,38,Illinois,"Women, 55 to 64 years",699    ,435    ,62.2    ,406    ,58.1    ,29    ,6.6    ,5 – 8.2,,
17,39,Illinois,"Women, 65 years and over",841    ,120    ,14.3    ,112    ,13.3    ,8    ,6.7    ,3.7 – 9.7,,
17,40,Illinois,"White, 16 to 19 years",583    ,237    ,40.6    ,185    ,31.8    ,52    ,21.8    ,18.6 – 25,,
17,41,Illinois,"White, 20 to 24 years",722    ,545    ,75.5    ,471    ,65.2    ,74    ,13.6    ,11.7 – 15.5,,
17,42,Illinois,"White, 25 to 34 years","1,335    ","1,113    ",83.4    ,"1,021    ",76.5    ,92    ,8.3    ,7.2 – 9.4,,
17,43,Illinois,"White, 35 to 44 years","1,374    ","1,166    ",84.9    ,"1,064    ",77.5    ,102    ,8.7    ,7.6 – 9.8,,
17,44,Illinois,"White, 45 to 54 years","1,609    ","1,363    ",84.7    ,"1,268    ",78.8    ,94    ,6.9    ,6 – 7.8,,
17,45,Illinois,"White, 55 to 64 years","1,100    ",756    ,68.7    ,696    ,63.3    ,60    ,7.9    ,6.6 – 9.2,,
17,46,Illinois,"White, 65 years and over","1,238    ",205    ,16.6    ,194    ,15.7    ,11    ,5.5    ,3.4 – 7.6,,
17,47,Illinois,"Black or African American, 16 to 19 years",130    ,30    ,23.4    ,15    ,11.6    ,15    ,50.2    ,( 2 ) – ( 2 ),,
17,48,Illinois,"Black or African American, 20 to 24 years",149    ,85    ,57.0    ,57    ,38.1    ,28    ,33.1    ,28.4 – 37.8,,
17,49,Illinois,"Black or African American, 25 to 34 years",252    ,197    ,77.9    ,156    ,62.0    ,40    ,20.4    ,17.1 – 23.7,,
17,50,Illinois,"Black or African American, 35 to 44 years",249    ,202    ,81.1    ,174    ,70.0    ,28    ,13.7    ,10.8 – 16.6,,
17,51,Illinois,"Black or African American, 45 to 54 years",256    ,187    ,73.0    ,164    ,64.1    ,23    ,12.2    ,9.3 – 15.1,,
17,52,Illinois,"Black or African American, 55 to 64 years",182    ,99    ,54.1    ,91    ,49.8    ,8    ,8.0    ,4.6 – 11.4,,
17,53,Illinois,"Black or African American, 65 years and over",161    ,34    ,21.1    ,33    ,20.4    ,1    ,2.9    ,( 2 ) – ( 2 ),,
17,55,Illinois,"Asian, 20 to 24 years",43    ,24    ,57.2    ,21    ,49.0    ,3    ,14.3    ,5.9 – 22.7,,
17,56,Illinois,"Asian, 25 to 34 years",79    ,63    ,79.6    ,60    ,75.6    ,3    ,5.0    ,1.5 – 8.5,,
17,57,Illinois,"Asian, 35 to 44 years",105    ,85    ,81.4    ,80    ,75.9    ,6    ,6.7    ,3.3 – 10.1,,
17,58,Illinois,"Asian, 45 to 54 years",80    ,69    ,87.1    ,64    ,80.7    ,5    ,7.4    ,3.4 – 11.4,,
17,59,Illinois,"Asian, 55 to 64 years",49    ,35    ,71.3    ,32    ,65.9    ,3    ,7.5    ,1.9 – 13.1,,
17,61,Illinois,"Hispanic or Latino ethnicity, 16 to 19 years",113    ,44    ,39.0    ,33    ,29.5    ,11    ,24.3    ,16.5 – 32.1,,
17,62,Illinois,"Hispanic or Latino ethnicity, 20 to 24 years",140    ,109    ,77.6    ,92    ,65.8    ,17    ,15.2    ,10.9 – 19.5,,
17,63,Illinois,"Hispanic or Latino ethnicity, 25 to 34 years",317    ,247    ,78.0    ,224    ,70.6    ,23    ,9.5    ,7.1 – 11.9,,
17,64,Illinois,"Hispanic or Latino ethnicity, 35 to 44 years",290    ,245    ,84.4    ,217    ,74.9    ,28    ,11.3    ,8.7 – 13.9,,
17,65,Illinois,"Hispanic or Latino ethnicity, 45 to 54 years",188    ,157    ,83.7    ,145    ,77.1    ,12    ,7.9    ,5.2 – 10.6,,
17,66,Illinois,"Hispanic or Latino ethnicity, 55 to 64 years",77    ,46    ,59.5    ,39    ,50.2    ,7    ,15.7    ,9 – 22.4,,
18,01,Indiana,Total,"4,912    ","3,199    ",65.1    ,"2,879    ",58.6    ,320    ,10.0    ,9.3 – 10.7,,
18,02,Indiana,Men,"2,386    ","1,688    ",70.7    ,"1,488    ",62.4    ,200    ,11.8    ,10.8 – 12.8,,
18,03,Indiana,Women,"2,526    ","1,511    ",59.8    ,"1,391    ",55.1    ,121    ,8.0    ,7.1 – 8.9,,
18,04,Indiana,White,"4,452    ","2,919    ",65.6    ,"2,648    ",59.5    ,271    ,9.3    ,8.6 – 10,,
18,05,Indiana,"White, men","2,176    ","1,552    ",71.3    ,"1,379    ",63.4    ,173    ,11.1    ,10 – 12.2,,
18,06,Indiana,"White, women","2,276    ","1,367    ",60.1    ,"1,269    ",55.7    ,98    ,7.2    ,6.2 – 8.2,,
18,07,Indiana,Black or African American,370    ,223    ,60.3    ,180    ,48.8    ,43    ,19.2    ,8.9 – 29.5,,
18,08,Indiana,"Black or African American, men",160    ,102    ,63.3    ,79    ,49.5    ,22    ,21.8    ,5.2 – 38.4,,
18,09,Indiana,"Black or African American, women",210    ,122    ,58.0    ,101    ,48.2    ,21    ,16.9    ,3.4 – 30.4,,
18,13,Indiana,Hispanic or Latino ethnicity,231    ,163    ,70.4    ,135    ,58.2    ,28    ,17.3    ,13.4 – 21.2,,
18,14,Indiana,"Hispanic or Latino ethnicity, men",132    ,112    ,85.4    ,90    ,68.2    ,23    ,20.2    ,15.6 – 24.8,,
18,15,Indiana,"Hispanic or Latino ethnicity, women",100    ,50    ,50.5    ,45    ,45.0    ,5    ,10.8    ,5.3 – 16.3,,
18,16,Indiana,"Married men, spouse present","1,339    ","1,025    ",76.5    ,950    ,70.9    ,75    ,7.4    ,6.3 – 8.5,,
18,17,Indiana,"Married women, spouse present","1,313    ",848    ,64.6    ,813    ,61.9    ,35    ,4.1    ,3.2 – 5,,
18,18,Indiana,Women who maintain families,322    ,215    ,66.7    ,182    ,56.4    ,33    ,15.4    ,12.3 – 18.5,,
18,19,Indiana,"Total, 16 to 19 years",393    ,130    ,33.0    ,102    ,25.9    ,28    ,21.3    ,17.1 – 25.5,,
18,20,Indiana,"Total, 20 to 24 years",383    ,278    ,72.6    ,222    ,58.1    ,55    ,19.9    ,17 – 22.8,,
18,21,Indiana,"Total, 25 to 34 years",802    ,658    ,82.0    ,575    ,71.7    ,83    ,12.6    ,10.9 – 14.3,,
18,22,Indiana,"Total, 35 to 44 years",885    ,755    ,85.3    ,695    ,78.5    ,60    ,8.0    ,6.7 – 9.3,,
18,23,Indiana,"Total, 45 to 54 years",919    ,749    ,81.5    ,689    ,74.9    ,60    ,8.1    ,6.8 – 9.4,,
18,24,Indiana,"Total, 55 to 64 years",741    ,500    ,67.5    ,471    ,63.6    ,29    ,5.8    ,4.4 – 7.2,,
18,25,Indiana,"Total, 65 years and over",789    ,129    ,16.4    ,125    ,15.8    ,5    ,3.7    ,1.4 – 6,,
18,26,Indiana,"Men, 16 to 19 years",199    ,57    ,28.7    ,40    ,20.2    ,17    ,29.7    ,23.5 – 35.9,,
18,27,Indiana,"Men, 20 to 24 years",196    ,141    ,71.9    ,107    ,54.6    ,34    ,24.0    ,19.9 – 28.1,,
18,28,Indiana,"Men, 25 to 34 years",383    ,346    ,90.3    ,299    ,78.0    ,47    ,13.6    ,11.2 – 16,,
18,29,Indiana,"Men, 35 to 44 years",457    ,417    ,91.4    ,375    ,82.2    ,42    ,10.1    ,8.2 – 12,,
18,30,Indiana,"Men, 45 to 54 years",451    ,391    ,86.8    ,350    ,77.7    ,41    ,10.5    ,8.5 – 12.5,,
18,31,Indiana,"Men, 55 to 64 years",372    ,272    ,73.0    ,256    ,68.9    ,15    ,5.7    ,3.8 – 7.6,,
18,32,Indiana,"Men, 65 years and over",329    ,64    ,19.4    ,61    ,18.5    ,3    ,4.4    ,0.9 – 7.9,,
18,33,Indiana,"Women, 16 to 19 years",195    ,73    ,37.3    ,62    ,31.8    ,11    ,14.8    ,9.5 – 20.1,,
18,34,Indiana,"Women, 20 to 24 years",187    ,137    ,73.3    ,115    ,61.8    ,21    ,15.7    ,11.8 – 19.6,,
18,35,Indiana,"Women, 25 to 34 years",420    ,313    ,74.5    ,276    ,65.9    ,36    ,11.6    ,9.2 – 14,,
18,36,Indiana,"Women, 35 to 44 years",428    ,338    ,78.9    ,320    ,74.7    ,18    ,5.3    ,3.6 – 7,,
18,37,Indiana,"Women, 45 to 54 years",468    ,358    ,76.4    ,339    ,72.3    ,19    ,5.3    ,3.7 – 6.9,,
18,38,Indiana,"Women, 55 to 64 years",369    ,229    ,61.9    ,215    ,58.3    ,13    ,5.8    ,3.7 – 7.9,,
18,39,Indiana,"Women, 65 years and over",459    ,65    ,14.3    ,64    ,13.8    ,2    ,3.0    ,0.1 – 5.9,,
18,40,Indiana,"White, 16 to 19 years",348    ,116    ,33.4    ,92    ,26.6    ,24    ,20.5    ,16 – 25,,
18,41,Indiana,"White, 20 to 24 years",335    ,247    ,73.9    ,203    ,60.7    ,44    ,17.9    ,14.9 – 20.9,,
18,42,Indiana,"White, 25 to 34 years",689    ,576    ,83.5    ,507    ,73.5    ,69    ,12.0    ,10.2 – 13.8,,
18,43,Indiana,"White, 35 to 44 years",799    ,690    ,86.3    ,637    ,79.8    ,52    ,7.6    ,6.2 – 9,,
18,44,Indiana,"White, 45 to 54 years",848    ,692    ,81.6    ,640    ,75.4    ,52    ,7.5    ,6.2 – 8.8,,
18,45,Indiana,"White, 55 to 64 years",694    ,475    ,68.5    ,449    ,64.6    ,27    ,5.6    ,4.2 – 7,,
18,46,Indiana,"White, 65 years and over",740    ,123    ,16.7    ,120    ,16.2    ,3    ,2.8    ,0.8 – 4.8,,
18,48,Indiana,"Black or African American, 20 to 24 years",40    ,25    ,63.4    ,15    ,38.7    ,10    ,39.0    ,( 2 ) – ( 2 ),,
18,49,Indiana,"Black or African American, 25 to 34 years",90    ,65    ,71.9    ,51    ,56.8    ,14    ,21.0    ,0.3 – 41.7,,
18,50,Indiana,"Black or African American, 35 to 44 years",64    ,47    ,73.3    ,41    ,64.2    ,6    ,12.4    ,( 2 ) – ( 2 ),,
18,51,Indiana,"Black or African American, 45 to 54 years",64    ,52    ,81.4    ,44    ,68.9    ,8    ,15.3    ,( 2 ) – ( 2 ),,
18,63,Indiana,"Hispanic or Latino ethnicity, 25 to 34 years",82    ,62    ,75.6    ,51    ,62.0    ,11    ,17.9    ,12.3 – 23.5,,
18,64,Indiana,"Hispanic or Latino ethnicity, 35 to 44 years",55    ,44    ,80.5    ,36    ,66.4    ,8    ,17.5    ,11.1 – 23.9,,
19,01,Iowa,Total,"2,330    ","1,688    ",72.4    ,"1,581    ",67.8    ,107    ,6.3    ,5.8 – 6.8,,
19,02,Iowa,Men,"1,140    ",878    ,77.0    ,815    ,71.5    ,63    ,7.2    ,6.4 – 8,,
19,03,Iowa,Women,"1,191    ",810    ,68.0    ,766    ,64.3    ,44    ,5.4    ,4.7 – 6.1,,
19,04,Iowa,White,"2,197    ","1,591    ",72.4    ,"1,496    ",68.1    ,95    ,5.9    ,5.4 – 6.4,,
19,05,Iowa,"White, men","1,070    ",825    ,77.1    ,768    ,71.8    ,57    ,6.9    ,6.1 – 7.7,,
19,06,Iowa,"White, women","1,127    ",766    ,68.0    ,728    ,64.6    ,38    ,5.0    ,4.3 – 5.7,,
19,07,Iowa,Black or African American,53    ,38    ,70.7    ,30    ,56.8    ,7    ,19.6    ,14.4 – 24.8,,
19,08,Iowa,"Black or African American, men",28    ,20    ,71.0    ,16    ,58.5    ,3    ,17.7    ,11.7 – 23.7,,
19,09,Iowa,"Black or African American, women",25    ,18    ,70.3    ,14    ,55.1    ,4    ,21.7    ,15.8 – 27.6,,
19,10,Iowa,Asian,45    ,34    ,76.1    ,32    ,71.2    ,2    ,6.4    ,2.8 – 10,,
19,11,Iowa,"Asian, men",23    ,20    ,88.8    ,19    ,82.3    ,1    ,7.3    ,2.5 – 12.1,,
19,13,Iowa,Hispanic or Latino ethnicity,97    ,77    ,78.9    ,70    ,71.5    ,7    ,9.4    ,6.9 – 11.9,,
19,14,Iowa,"Hispanic or Latino ethnicity, men",58    ,49    ,84.7    ,44    ,76.7    ,5    ,9.4    ,7.9 – 10.9,,
19,15,Iowa,"Hispanic or Latino ethnicity, women",39    ,28    ,70.4    ,25    ,63.9    ,3    ,9.3    ,( 2 ) – ( 2 ),,
19,16,Iowa,"Married men, spouse present",646    ,514    ,79.6    ,493    ,76.4    ,20    ,4.0    ,3.2 – 4.8,,
19,17,Iowa,"Married women, spouse present",647    ,458    ,70.8    ,445    ,68.8    ,13    ,2.8    ,2.1 – 3.5,,
19,18,Iowa,Women who maintain families,113    ,87    ,77.2    ,79    ,69.8    ,8    ,9.6    ,7 – 12.2,,
19,19,Iowa,"Total, 16 to 19 years",167    ,97    ,58.1    ,81    ,48.5    ,16    ,16.4    ,13.5 – 19.3,,
19,20,Iowa,"Total, 20 to 24 years",202    ,167    ,82.7    ,149    ,73.9    ,18    ,10.7    ,8.7 – 12.7,,
19,21,Iowa,"Total, 25 to 34 years",378    ,332    ,87.8    ,307    ,81.3    ,25    ,7.4    ,6.2 – 8.6,,
19,22,Iowa,"Total, 35 to 44 years",371    ,336    ,90.8    ,321    ,86.5    ,16    ,4.7    ,3.7 – 5.7,,
19,23,Iowa,"Total, 45 to 54 years",460    ,410    ,89.1    ,390    ,84.9    ,19    ,4.7    ,3.8 – 5.6,,
19,24,Iowa,"Total, 55 to 64 years",349    ,254    ,72.7    ,243    ,69.7    ,10    ,4.1    ,3 – 5.2,,
19,25,Iowa,"Total, 65 years and over",404    ,92    ,22.7    ,89    ,22.1    ,3    ,2.9    ,1.4 – 4.4,,
19,26,Iowa,"Men, 16 to 19 years",84    ,46    ,54.4    ,37    ,44.5    ,8    ,18.2    ,14 – 22.4,,
19,27,Iowa,"Men, 20 to 24 years",104    ,86    ,82.9    ,77    ,74.1    ,9    ,10.5    ,7.8 – 13.2,,
19,28,Iowa,"Men, 25 to 34 years",188    ,175    ,93.2    ,160    ,85.1    ,15    ,8.7    ,6.9 – 10.5,,
19,29,Iowa,"Men, 35 to 44 years",188    ,178    ,94.5    ,168    ,89.3    ,10    ,5.5    ,4 – 7,,
19,30,Iowa,"Men, 45 to 54 years",230    ,212    ,92.1    ,200    ,86.8    ,12    ,5.8    ,4.4 – 7.2,,
19,31,Iowa,"Men, 55 to 64 years",170    ,130    ,76.4    ,123    ,72.6    ,7    ,5.0    ,3.4 – 6.6,,
19,32,Iowa,"Men, 65 years and over",175    ,51    ,29.2    ,49    ,28.2    ,2    ,3.3    ,1.1 – 5.5,,
19,33,Iowa,"Women, 16 to 19 years",83    ,51    ,61.9    ,44    ,52.7    ,8    ,14.8    ,10.9 – 18.7,,
19,34,Iowa,"Women, 20 to 24 years",97    ,80    ,82.6    ,72    ,73.6    ,9    ,10.9    ,8.1 – 13.7,,
19,35,Iowa,"Women, 25 to 34 years",190    ,157    ,82.5    ,147    ,77.5    ,9    ,6.0    ,4.4 – 7.6,,
19,36,Iowa,"Women, 35 to 44 years",182    ,159    ,87.0    ,153    ,83.7    ,6    ,3.8    ,2.5 – 5.1,,
19,37,Iowa,"Women, 45 to 54 years",230    ,198    ,86.1    ,191    ,82.9    ,7    ,3.6    ,2.5 – 4.7,,
19,38,Iowa,"Women, 55 to 64 years",179    ,124    ,69.1    ,120    ,66.9    ,4    ,3.1    ,1.7 – 4.5,,
19,39,Iowa,"Women, 65 years and over",228    ,41    ,17.8    ,40    ,17.3    ,1    ,2.4    ,0.3 – 4.5,,
19,40,Iowa,"White, 16 to 19 years",155    ,92    ,59.3    ,77    ,49.6    ,15    ,16.5    ,13.5 – 19.5,,
19,41,Iowa,"White, 20 to 24 years",189    ,156    ,82.9    ,142    ,75.1    ,15    ,9.5    ,7.6 – 11.4,,
19,42,Iowa,"White, 25 to 34 years",345    ,305    ,88.5    ,284    ,82.3    ,21    ,7.0    ,5.8 – 8.2,,
19,43,Iowa,"White, 35 to 44 years",340    ,311    ,91.4    ,298    ,87.6    ,13    ,4.1    ,3.1 – 5.1,,
19,44,Iowa,"White, 45 to 54 years",438    ,393    ,89.8    ,375    ,85.7    ,18    ,4.6    ,3.7 – 5.5,,
19,45,Iowa,"White, 55 to 64 years",336    ,245    ,72.9    ,235    ,69.9    ,10    ,4.1    ,3 – 5.2,,
19,46,Iowa,"White, 65 years and over",393    ,87    ,22.1    ,85    ,21.5    ,2    ,2.8    ,1.3 – 4.3,,
19,63,Iowa,"Hispanic or Latino ethnicity, 25 to 34 years",27    ,21    ,80.2    ,20    ,75.6    ,1    ,5.7    ,3.5 – 7.9,,
19,64,Iowa,"Hispanic or Latino ethnicity, 35 to 44 years",24    ,21    ,87.9    ,19    ,79.1    ,2    ,10.1    ,( 2 ) – ( 2 ),,
20,01,Kansas,Total,"2,129    ","1,529    ",71.8    ,"1,425    ",66.9    ,103    ,6.8    ,6.1 – 7.5,,
20,02,Kansas,Men,"1,039    ",811    ,78.0    ,751    ,72.2    ,60    ,7.4    ,6.5 – 8.3,,
20,03,Kansas,Women,"1,090    ",718    ,65.9    ,674    ,61.9    ,43    ,6.0    ,5.1 – 6.9,,
20,04,Kansas,White,"1,887    ","1,363    ",72.2    ,"1,277    ",67.6    ,86    ,6.3    ,5.6 – 7,,
20,05,Kansas,"White, men",922    ,726    ,78.8    ,675    ,73.3    ,51    ,7.0    ,6.1 – 7.9,,
20,06,Kansas,"White, women",966    ,636    ,65.9    ,601    ,62.3    ,35    ,5.5    ,4.6 – 6.4,,
20,07,Kansas,Black or African American,116    ,82    ,70.5    ,71    ,61.2    ,11    ,13.2    ,10.1 – 16.3,,
20,08,Kansas,"Black or African American, men",53    ,39    ,73.3    ,33    ,62.2    ,6    ,15.2    ,11.6 – 18.8,,
20,09,Kansas,"Black or African American, women",63    ,43    ,68.1    ,38    ,60.4    ,5    ,11.3    ,7.7 – 14.9,,
20,10,Kansas,Asian,48    ,35    ,72.4    ,33    ,68.6    ,2    ,5.2    ,2 – 8.4,,
20,13,Kansas,Hispanic or Latino ethnicity,143    ,109    ,76.4    ,96    ,67.4    ,13    ,11.8    ,8.2 – 15.4,,
20,14,Kansas,"Hispanic or Latino ethnicity, men",76    ,66    ,86.7    ,58    ,76.7    ,8    ,11.5    ,( 2 ) – ( 2 ),,
20,15,Kansas,"Hispanic or Latino ethnicity, women",67    ,43    ,64.8    ,38    ,56.8    ,5    ,12.3    ,( 2 ) – ( 2 ),,
20,16,Kansas,"Married men, spouse present",568    ,466    ,82.0    ,446    ,78.5    ,20    ,4.3    ,3.4 – 5.2,,
20,17,Kansas,"Married women, spouse present",569    ,393    ,69.1    ,380    ,66.8    ,13    ,3.3    ,2.4 – 4.2,,
20,18,Kansas,Women who maintain families,117    ,85    ,73.1    ,77    ,66.0    ,8    ,9.8    ,6.7 – 12.9,,
20,19,Kansas,"Total, 16 to 19 years",161    ,81    ,50.1    ,66    ,40.6    ,15    ,18.8    ,14.9 – 22.7,,
20,20,Kansas,"Total, 20 to 24 years",204    ,165    ,80.7    ,148    ,72.3    ,17    ,10.4    ,8.1 – 12.7,,
20,21,Kansas,"Total, 25 to 34 years",371    ,322    ,86.9    ,301    ,81.0    ,22    ,6.7    ,5.3 – 8.1,,
20,22,Kansas,"Total, 35 to 44 years",328    ,288    ,87.7    ,273    ,83.1    ,15    ,5.3    ,4 – 6.6,,
20,23,Kansas,"Total, 45 to 54 years",419    ,365    ,87.1    ,346    ,82.7    ,18    ,5.0    ,3.9 – 6.1,,
20,24,Kansas,"Total, 55 to 64 years",329    ,233    ,70.9    ,221    ,67.2    ,12    ,5.3    ,3.8 – 6.8,,
20,25,Kansas,"Total, 65 years and over",316    ,74    ,23.5    ,71    ,22.4    ,3    ,4.5    ,2.1 – 6.9,,
20,26,Kansas,"Men, 16 to 19 years",83    ,42    ,50.2    ,34    ,41.0    ,8    ,18.4    ,13 – 23.8,,
20,27,Kansas,"Men, 20 to 24 years",103    ,88    ,85.0    ,78    ,75.7    ,10    ,10.9    ,7.7 – 14.1,,
20,28,Kansas,"Men, 25 to 34 years",179    ,168    ,93.5    ,156    ,86.7    ,12    ,7.2    ,5.2 – 9.2,,
20,29,Kansas,"Men, 35 to 44 years",169    ,159    ,94.2    ,150    ,88.8    ,9    ,5.7    ,3.9 – 7.5,,
20,30,Kansas,"Men, 45 to 54 years",209    ,192    ,92.1    ,181    ,86.7    ,11    ,5.9    ,4.2 – 7.6,,
20,31,Kansas,"Men, 55 to 64 years",163    ,123    ,75.5    ,115    ,70.5    ,8    ,6.6    ,4.4 – 8.8,,
20,32,Kansas,"Men, 65 years and over",132    ,39    ,29.2    ,37    ,27.6    ,2    ,5.6    ,1.9 – 9.3,,
20,33,Kansas,"Women, 16 to 19 years",78    ,39    ,49.9    ,31    ,40.3    ,8    ,19.2    ,13.5 – 24.9,,
